ID,Category,Sub_Cat,Gov_Pvt,Facility,Tehsil,Admin 2,Admin 1,Latitude,Longitude
2624,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,PESHAWAR DISPENSARY,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.00236085400,71.48141314330
2625,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PUTHWAR,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.08353143330,71.48329429400
2626,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SARBAND,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.94147596860,71.48214855830
2627,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY MATHRA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.09757182830,71.48935699490
2628,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PALOSAI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.02884998100,71.49134467420
2629,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SHAGI BALA(KHATKI),PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.16310913610,71.48868518840
2630,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PISHTA KHARA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.95439838780,71.49379688800
2631,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY GARHI MALI KHEL,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.91802236580,71.49810414090
2632,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MASHO KHEL,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.90815009750,71.50233686800
2633,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BARBER UPPAZAI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.10924917030,71.50133181090
2634,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAGHAR MATTI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.13585305680,71.50616164400
2635,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SHEIKH MOHAMMADI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.93517876820,71.51756045400
2636,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DARMANGI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.05110441970,71.52348854200
2637,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHARPERIZA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.09344915790,71.53052705440
2638,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,UNION CONCIL DISPENSARY HUSSAIN ABAD,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.12066997890,71.53679400590
2639,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TARAI PAYAN(SHAQI H.K),PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.04668332580,71.53620822900
2640,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY SHAHEEN MUSLIM TOWN,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.87151573420,71.53610802560
2641,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MASHOGAGAR,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.90338101110,71.54168832530
2642,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BAZID KHEL,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.94924241470,71.53895981300
2643,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TAKHT ABAD,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.11580414100,71.55723171480
2644,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MANDRA KHEL(PAJAGI),PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.05934475520,71.56051475950
2645,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY BADAHBHER,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.92236280170,71.56398318830
2646,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC BADABHER,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.92657378680,71.56681886390
2647,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MARIAM ZAI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.83000200250,71.59291814030
2648,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KHAZANA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.08056704240,71.59581953950
2649,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,UNION CONCIL DISPENSARY AKHUN ABAD,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.94394473180,71.60055919830
2650,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SAEED ABAD,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.13794204490,71.60713623880
2651,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PAKHA GHULAM,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.03910839570,71.60937456760
2652,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC NAHAQI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.10353411780,71.61446439810
2653,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY AZA KHEL,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.79989439190,71.62048075670
2654,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU FIDA ABAD,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.89013329560,71.62461089280
2655,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY SHEIKHAN,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.79710762790,71.62875196530
2656,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PHANDOO PAYAN,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.99003621390,71.63042024820
2657,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,BAZAR KALAN DISPENSARY,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.00458979930,71.64535889260
2658,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAMKANI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.00778039380,71.64878238670
2659,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU GUL BELLA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.11806826400,71.65372481700
2660,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BUDHAI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.02609741170,71.65843208200
2661,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU NASIR BAGH,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.11544585370,71.66490269200
2662,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MAIRA SURIZAI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.88849042800,71.68036506000
2663,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY RASHID ABAD (NCB),PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.00894224770,71.68009125970
2664,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY TARNAB FARM,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.01538260190,71.69074979540
2665,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU JOGANI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.01224282580,71.69267199580
2666,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU URMER PAYAN,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.95815380310,71.72827673430
2667,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY NOTHIA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.99172295310,71.54025234380
2668,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY WAZIR BAGH,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.99279264530,71.56991514960
2669,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY ZARYAB COLONY,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.02240430680,71.58388540270
2670,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,UNION CONCIL DISPENSARY CHARKHANA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.98522459720,71.54521818830
2671,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,UNION CONCIL DISPENSARY DIN BAHAR COLONY,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.02398989770,71.57113642020
2672,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,UNION CONCIL DISPENSARY KOTLA MUHSIN KHAN,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.99010863580,71.55154151970
2673,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY WADPAGGA,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.04200990300,71.64703264150
2674,MATERNITY HOME,MEDICAL SERVICES,GOVERNMENT,ZACHA BACHA CENTER,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.98139283760,71.63619986590
2675,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,GOVT. HOSPITAL SHAMSHATOO,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.83388603960,71.73587015260
2676,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU ADIZAI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.78178495140,71.57435107550
2677,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL MATHANI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,33.80134640290,71.55946214100
2678,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KHARAKI,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.09888477590,71.66226653490
2679,MATERNITY HOME,MEDICAL SERVICES,GOVERNMENT,GOVT. HASHT NAGRI MATERNITY HOME,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.01766900580,71.56960240020
2680,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,ISLAMIA COLLEGE HOSPITAL PESHAWAR,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.00163139370,71.47859436490
2681,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CENTRAL JAIL HOSPITAL PESHAWAR,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.01257752640,71.56194862390
2682,LEPROSY CENTRE,MEDICAL FACILITIES,GOVERNMENT,LEPROSY CLINIC PESHAWAR,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.01128300000,71.56890500000
2683,TB,MEDICAL FACILITIES,GOVERNMENT,TB CENTRE LRH PESHAWAR,PESHAWAR,PESHAWAR,KHYBER PAKHTUNKHWA,34.01128300000,71.56890500000
2684,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. KOTKAY,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.87371936920,72.61351455250
2685,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU OLANDAR,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,35.02915813480,72.75125476350
2686,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PAGORAI,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.89438200000,72.69917200000
2687,DISTRICT HEADQUARTER HOSPITAL,DHQ,GOVERNMENT,DHQ HOSPITAL ALPURI,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.92063800000,72.63263800000
2688,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DAMORAI,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.99592501300,72.75104589780
2689,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KOZ KANA,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.91950137390,72.75388143630
2690,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHICHLO,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.92226624970,72.78253282600
2691,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. LILONAI,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.95526503160,72.64271810830
2692,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. MIANKALAY,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.90473834670,72.69659242350
2693,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY BARABRAI,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.92042869190,72.67629326270
2694,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. SHAHPUR,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.95045210360,72.74828517620
2695,LEPROSY CENTRE,MEDICAL FACILITIES,GOVERNMENT,LEPROSY CLINIC ALPURI,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.91954514560,72.63251259300
2696,TB,MEDICAL FACILITIES,GOVERNMENT,TB CLINIC SHANGLA,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.91942712990,72.63112580630
2697,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU AMNOVY,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.81820256000,72.60674910000
2698,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SHALIZAR,ALPURI,SHANGLA,KHYBER PAKHTUNKHWA,34.99008243000,72.63098955000
2699,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NEW CHIEF MEDICAL STORE,BISHAM,SHANGLA,KHYBER PAKHTUNKHWA,34.92266400000,72.87442000000
2700,VETERINARY,CLINIC,PRIVATE,VETERINARY CLINIC,BISHAM,SHANGLA,KHYBER PAKHTUNKHWA,34.90875800000,72.86507200000
2701,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SULTAN MEDICAL STORE,BISHAM,SHANGLA,KHYBER PAKHTUNKHWA,34.80640066050,72.94426063780
2702,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. SHUNG,BISHAM,SHANGLA,KHYBER PAKHTUNKHWA,34.88175130240,72.88635358910
2703,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MIRA BESHAM,BISHAM,SHANGLA,KHYBER PAKHTUNKHWA,34.84024094790,72.98354326450
2704,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. KORMANG,BISHAM,SHANGLA,KHYBER PAKHTUNKHWA,34.97748056250,72.83156817480
2705,TEHSIL HEADQUARTER HOSPITAL,THQ,GOVERNMENT,THQ HOSPITAL BESHAM,BISHAM,SHANGLA,KHYBER PAKHTUNKHWA,34.92257592410,72.87733391130
2706,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL KARORA,CHIKSAR,SHANGLA,KHYBER PAKHTUNKHWA,34.89008300000,72.76312600000
2707,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU OPAL,CHIKSAR,SHANGLA,KHYBER PAKHTUNKHWA,34.87964526090,72.80148773990
2708,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU GONANGER,CHIKSAR,SHANGLA,KHYBER PAKHTUNKHWA,34.77129349780,72.83788630780
2709,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KATKOR,CHIKSAR,SHANGLA,KHYBER PAKHTUNKHWA,34.80307203180,72.72219772510
2710,TEHSIL HEADQUARTER HOSPITAL,THQ,GOVERNMENT,THQ HOSPITAL CHAKESER,CHIKSAR,SHANGLA,KHYBER PAKHTUNKHWA,34.78347973790,72.76720899400
2711,LEPROSY CENTRE,MEDICAL FACILITIES,GOVERNMENT,LEPROSY CLINIC CHAKAISAR,CHIKSAR,SHANGLA,KHYBER PAKHTUNKHWA,34.78419927970,72.76826865010
2712,MCH CENTRE,MCH,GOVERNMENT,MCH CTR CHAKISAR,CHIKSAR,SHANGLA,KHYBER PAKHTUNKHWA,34.78213860790,72.76759765860
2713,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MARTUNG,MARTUNG,SHANGLA,KHYBER PAKHTUNKHWA,34.67811580100,72.74341638970
2714,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TITWALAN,MARTUNG,SHANGLA,KHYBER PAKHTUNKHWA,34.61771035100,72.72300699440
2715,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KABAL GRAM,MARTUNG,SHANGLA,KHYBER PAKHTUNKHWA,34.65281952080,72.79572515470
2716,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. PISHLOR,MARTUNG,SHANGLA,KHYBER PAKHTUNKHWA,34.65600435000,72.72726616000
2717,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,SGAHEED PIR MUHAMMAD KHAN HOSPITAL,PURAN,SHANGLA,KHYBER PAKHTUNKHWA,34.73877400000,72.68296100000
2718,TEHSIL HEADQUARTER HOSPITAL,THQ,GOVERNMENT,THQ HOSPITAL PURAN,PURAN,SHANGLA,KHYBER PAKHTUNKHWA,34.73703313550,72.68488824210
2719,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHOWGA,PURAN,SHANGLA,KHYBER PAKHTUNKHWA,34.72514002980,72.68108659010
2720,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TOWA,PURAN,SHANGLA,KHYBER PAKHTUNKHWA,34.80061800000,72.67457289640
2721,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. KOZ PAW,PURAN,SHANGLA,KHYBER PAKHTUNKHWA,34.70577897330,72.60566335190
2722,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISP. RAGISHOOM,PURAN,SHANGLA,KHYBER PAKHTUNKHWA,34.79958206160,72.64268452110
2723,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,YASHFEEN MATERNITY HOME,PURAN,SHANGLA,KHYBER PAKHTUNKHWA,34.76418632870,72.65996182070
2724,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-RAHMAN MEDICAL CENTER,LAHOR,SWABI,KHYBER PAKHTUNKHWA,33.96882700000,72.22056400000
2725,OPTICS,MEDICAL SERVICES,PRIVATE,LAKSON TOBACCO TRUST EYE HOSPITAL LAHOR,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.07601100000,72.34378500000
2726,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,KUNDA HOSPITAL,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.05509100000,72.42725600000
2727,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-MADINA MEDICAL COMPLEX,LAHOR,SWABI,KHYBER PAKHTUNKHWA,33.99853650600,72.28883131300
2728,GENERAL PHYSICIAN,CLINIC,PRIVATE,NASEEM CLINIC,LAHOR,SWABI,KHYBER PAKHTUNKHWA,33.99217615550,72.27239548730
2729,GENERAL PHYSICIAN,CLINIC,PRIVATE,IMTIAZ CLINIC,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.05569087310,72.42719691310
2730,GENERAL PHYSICIAN,CLINIC,PRIVATE,NAVEEDA CLINIC,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.01863944320,72.33981852380
2731,HOMEOPATHIC,CLINIC,PRIVATE,AJMAL HOMEO CLINIC & STORE,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.04784552090,72.36030652660
2732,GENERAL PHYSICIAN,CLINIC,PRIVATE,ULFAT CLINIC,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.04960602500,72.36059982300
2733,GENERAL PHYSICIAN,CLINIC,PRIVATE,SAEEDA CLINIC,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.04990242030,72.36204521750
2734,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,SHIFA MATERNITY HOME & CHILDREN CENTRE,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.02867274990,72.36362244720
2735,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU LAHORE RAPORY,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.04661900000,72.35980900000
2736,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU JEHANGIRA,LAHOR,SWABI,KHYBER PAKHTUNKHWA,33.96756380490,72.22549414310
2737,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TORDHER,LAHOR,SWABI,KHYBER PAKHTUNKHWA,33.99369239400,72.28631708870
2738,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU JALBAI,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.01416775360,72.26817766400
2739,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MANKAI,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.00253852820,72.32748688170
2740,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BEKA,LAHOR,SWABI,KHYBER PAKHTUNKHWA,33.99203673720,72.34647516680
2741,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DHERI ZAKRIA,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.02432464910,72.37809214590
2742,MCH CENTRE,MCH,GOVERNMENT,GOVT. MCH CENTRE LAHORE,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.03970876040,72.36612201630
2743,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU LAHORE PORAY,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.04542010760,72.37719498850
2744,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC AMBAR KUNDA,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.04836319020,72.42064734920
2745,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU JALSAI,LAHOR,SWABI,KHYBER PAKHTUNKHWA,34.04408500000,72.33222401000
2746,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR WALI MOHAMMAD CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.15786700000,72.23183600000
2747,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,KHAN MEDICOSE,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.17423000000,72.26943700000
2748,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AMAN MEDICOSE & GENERAL STORE,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.17243700000,72.27009400000
2749,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ALI MEDICAL STORE,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.17128800000,72.27003800000
2750,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,YOUSAF ZAI WELFARE TRUST,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21186600000,72.29554600000
2751,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,SHAHANA WELFARE HOSPITAL,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.16822600000,72.27306400000
2752,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ALI MEDICAL CENTER,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21335000000,72.32048200000
2753,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,DR. FAZAL MALIK & DR FAZAL KHALIQ HOSPITAL,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21127300000,72.34064000000
2754,GENERAL PHYSICIAN,CLINIC,PRIVATE,MUSRAT CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.19346500000,72.26661800000
2755,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.14256900000,72.37462000000
2756,GENERAL PHYSICIAN,CLINIC,PRIVATE,RUKHSAR BEGUM CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.19565927170,72.37499498940
2757,GENERAL PHYSICIAN,CLINIC,PRIVATE,SHIFA CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.19132438680,72.38335611510
2758,GENERAL PHYSICIAN,CLINIC,PRIVATE,SHABIN CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.19287957110,72.38217203870
2759,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR ROSHAN ALI KHAN CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.20469872280,72.36318495340
2760,GENERAL PHYSICIAN,CLINIC,PRIVATE,SHAHID CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21187264940,72.33966226990
2761,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR SAADAT HUSSAIN CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21105194050,72.33887949220
2762,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MOHAMMAD ISHAQ CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21195966320,72.33505283130
2763,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR LIAQUAT ALI KHAN CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21082302390,72.32082512270
2764,GENERAL PHYSICIAN,CLINIC,PRIVATE,SARYAT CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21148760590,72.32092160710
2765,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR M IQBAL CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21168515770,72.32098532040
2766,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR BAKHT JAMAL CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21183321960,72.32124592680
2767,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,CLINIC AND MATERNITY HOME,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.21130171560,72.30108088900
2768,GENERAL PHYSICIAN,CLINIC,PRIVATE,FOZIA CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.22006192380,72.26466916740
2769,GENERAL PHYSICIAN,CLINIC,PRIVATE,SAEED CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.24185080250,72.33531286270
2770,GENERAL PHYSICIAN,CLINIC,PRIVATE,SHAYN CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.24878746380,72.34401201600
2771,OPTICS,MEDICAL SERVICES,PRIVATE,DR FAIQ EYE CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.16406357290,72.22576142340
2772,GENERAL PHYSICIAN,CLINIC,PRIVATE,WOMEN CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.15783570660,72.23312374640
2773,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MUBARAK CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.15855964740,72.23251363570
2774,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MIAN MOHAMMAD IQBAL CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.13788965590,72.28678764130
2775,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR ALAM ZEB MEDICAL CLINIC,RAZAR,SWABI,KHYBER PAKHTUNKHWA,34.16126789660,72.26768618420
