UID,Category,Sub_Cat,Gov_Pvt,Facility,Admin 3,Admin 2,Admin 1,Latitude,Longitude,Facility Type
2127-fac2,Basic Health Unit,Bhu,Government,Seri Behlol,Takht Bhai,Mardan,Khyber Pakhtunkhwa,34.25610355,71.95113172,Bhu
2128-fac2,Basic Health Unit,Bhu,Government,Kot Jungara,Takht Bhai,Mardan,Khyber Pakhtunkhwa,34.30148139,71.96322172,Bhu
2129-fac2,Basic Health Unit,Bhu,Government,Mian Isa,Takht Bhai,Mardan,Khyber Pakhtunkhwa,34.39673393,71.98055315,Bhu
2130-fac2,Basic Health Unit,Bhu,Government,Lund Khawar,Takht Bhai,Mardan,Khyber Pakhtunkhwa,34.38653151,71.98614918,Bhu
2131-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Lund Khawar,Takht Bhai,Mardan,Khyber Pakhtunkhwa,34.38965587,71.97901685,x
2132-fac2,Mch Centre,Mch,Government,Govt. Mch Ctr Lund Khwar,Takht Bhai,Mardan,Khyber Pakhtunkhwa,34.39215884,71.97807973,x
2196-fac2,Dispensary,Medical Facilities,Government,Cantt Dispensary Risalpur,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.06417578,71.99631984,x
2197-fac2,General Hospitals,Medical Facilities,Government,Nowshera Combined Military Hospital,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00356236,71.99273778,x
2198-fac2,General Hospitals,Medical Facilities,Government,Nowshera Health Care Welfare Hospital,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01031128,71.98380699,x
2199-fac2,Tb,Medical Facilities,Government,Tb Clinic Nowshera,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01122169,71.9748436,x
2200-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Nizam Pur,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.78511019,72.02376173,x
2201-fac2,Rural Health Center,Rhc,Government,Nizam Pur,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.7786567,72.03479927,Rhc
2202-fac2,Basic Health Unit,Bhu,Government,Mama Khel,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.7858002,72.13205709,Bhu
2203-fac2,Basic Health Unit,Bhu,Government,Kahi,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.81905575,72.08884385,Bhu
2204-fac2,Basic Health Unit,Bhu,Government,Jabbi Manduri,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.79305005,72.21983718,Bhu
2205-fac2,Basic Health Unit,Bhu,Government,Manduri,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.80613497,72.22829405,Bhu
2206-fac2,Basic Health Unit,Bhu,Government,Inzurai,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.84918628,72.13077948,Bhu
2207-fac2,Rural Health Center,Rhc,Government,Khair Abad,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.89354032,72.22615455,Rhc
2208-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Khawari,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.84910234,71.97421372,x
2209-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Kana Khel,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.86647817,71.98383062,x
2210-fac2,Basic Health Unit,Bhu,Government,Pahari Kati Khel,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.8842046,71.97224337,Bhu
2211-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Palosai,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.88180414,71.95057649,x
2212-fac2,Basic Health Unit,Bhu,Government,Sheikhai,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.88271663,71.91725993,Bhu
2213-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Zando Banda,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.06750101,72.04100675,x
2214-fac2,Basic Health Unit,Bhu,Government,Manai,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.90807408,72.08247403,Bhu
2215-fac2,Basic Health Unit,Bhu,Government,Manai,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.92176921,72.09731264,Bhu
2216-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Kaka Sohib,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.92950688,72.0439086,x
2217-fac2,Rural Health Center,Rhc,Government,Manki Sharif,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.94083815,71.97636942,Rhc
2218-fac2,Basic Health Unit,Bhu,Government,Cheshmi,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.9539412,72.14236368,Bhu
2219-fac2,Basic Health Unit,Bhu,Government,Jehangira,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.96265903,72.20625547,Bhu
2220-fac2,Basic Health Unit,Bhu,Government,Shaidu,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.97579517,72.18147397,Bhu
2221-fac2,Basic Health Unit,Bhu,Government,Adamzai,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.98603788,72.16185666,Bhu
2222-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Mian Isa,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.99406614,72.19367386,x
2223-fac2,Basic Health Unit,Bhu,Government,Misri Banda,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01262983,72.12723728,Bhu
2224-fac2,Rural Health Center,Rhc,Government,Akora Khattak,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00759165,72.11996039,Rhc
2225-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Misri Banda,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01364428,72.1213141,x
2226-fac2,Basic Health Unit,Bhu,Government,Mughal Kai,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01653831,72.16845732,Bhu
2227-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Nandrak,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01312602,72.17768781,x
2228-fac2,Basic Health Unit,Bhu,Government,Badrashi,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.99470019,71.99717823,Bhu
2229-fac2,Dispensary,Medical Facilities,Government,Police Line Dispy. Nowshera.,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00086362,71.99635013,x
2230-fac2,Basic Health Unit,Bhu,Government,Pir Sabak,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.02350439,72.04274966,Bhu
2231-fac2,Mch Centre,Mch,Government,Govt. Mch Ctr Nowshera,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01935349,71.97817408,x
2232-fac2,Basic Health Unit,Bhu,Government,Gandheri,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.04034459,71.98582214,Bhu
2233-fac2,Basic Health Unit,Bhu,Government,Rashakai,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.11851421,72.02017153,Bhu
2234-fac2,Basic Health Unit,Bhu,Government,Behram Killay,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.11780326,71.95506912,Bhu
2235-fac2,Basic Health Unit,Bhu,Government,Spin Khak,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.13023719,71.94573412,Bhu
2236-fac2,Basic Health Unit,Bhu,Government,Babaji Killay,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.10286312,71.89404613,Bhu
2237-fac2,Rural Health Center,Rhc,Government,Kheshki,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.0970287,71.90843124,Rhc
2238-fac2,Rural Health Center,Rhc,Government,Pir Pai,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.99666949,71.903973,Rhc
2239-fac2,Basic Health Unit,Bhu,Government,Aza Khel,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.99561647,71.85961056,Bhu
2240-fac2,Dispensary,Medical Facilities,Government,Essi Dispy. Adamjee Mills Amangarh,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00456952,71.9310738,x
2241-fac2,Dispensary,Medical Facilities,Government,Essi Dispy. Premier Tobbaco Jhangira,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.95826874,72.19972503,x
2242-fac2,Dispensary,Medical Facilities,Government,Essi Industry Disp. Amangarh,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00573303,71.93746908,x
2243-fac2,Dispensary,Medical Facilities,Government,Par Disp. Nowshera,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.01598558,71.99346703,x
2244-fac2,Mch Centre,Mch,Government,Red Crescent Mch Centre Azakhel Bala,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.99865609,71.85980952,x
2245-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Akora Khattak,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00075201,72.12155498,x
2246-fac2,General Hospitals,Medical Facilities,Government,Zaman Hospital Nowshera,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.0061954,72.00411304,x
2247-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Khatt Kallay,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00417627,71.95901343,x
2248-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Khawari,Nowshera,Nowshera,Khyber Pakhtunkhwa,33.9080325,72.16572663,x
2249-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Nowshera,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.00011201,72.00013162,x
2250-fac2,General Hospitals,Medical Facilities,Government,Cantonement Board Hospital Nowshera,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.001784,71.984671,x
2251-fac2,District Headquarter Hospital,Dhq,Government,Dhq Hospital Nowshera,Nowshera,Nowshera,Khyber Pakhtunkhwa,34.0113045,71.97468582,x
2305-fac2,Rural Health Center,Rhc,Government,Dak Ismail Khel,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.85046011,71.81295707,Rhc
2306-fac2,Basic Health Unit,Bhu,Government,Saleh Khana,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.84242839,71.86945534,Bhu
2307-fac2,Sub-Health Center,Shc,Government,Shc Shahkot,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.86363189,71.85966489,x
2308-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Jabba Khattak,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.89452738,71.88627018,x
2309-fac2,Basic Health Unit,Bhu,Government,Jalozai,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.91160243,71.81948882,Bhu
2310-fac2,Dispensary,Medical Facilities,Government,Dispensary Jalozai,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.90539552,71.81901644,x
2311-fac2,Basic Health Unit,Bhu,Government,Dagai,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.99449283,71.82507985,Bhu
2312-fac2,Basic Health Unit,Bhu,Government,Dag Basud,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.98725415,71.78967089,Bhu
2313-fac2,Basic Health Unit,Bhu,Government,Wazir Garhi,Pabbi,Nowshera,Khyber Pakhtunkhwa,33.98605456,71.76481013,Bhu
2314-fac2,Basic Health Unit,Bhu,Government,Taru Jabba,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.01523328,71.72610647,Bhu
2315-fac2,Mch Centre,Mch,Government,Govt. Mch Ctr Pishongri,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.02244208,71.83436898,x
2316-fac2,Basic Health Unit,Bhu,Government,Aman Kot,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.03493723,71.78013651,Bhu
2317-fac2,Basic Health Unit,Bhu,Government,Khush Maqam,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.03902418,71.74174019,Bhu
2318-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Tarkha,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.04624459,71.74381571,x
2319-fac2,Basic Health Unit,Bhu,Government,Akbar Pura,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.05409282,71.72573501,Bhu
2320-fac2,Basic Health Unit,Bhu,Government,Mohib Banda,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.04589268,71.78186198,Bhu
2321-fac2,Basic Health Unit,Bhu,Government,Banda Mullahan,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.07541445,71.75963638,Bhu
2322-fac2,Rural Health Center,Rhc,Government,Akbar Pura,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.05715258,71.71837956,Rhc
2323-fac2,General Hospitals,Medical Facilities,Government,Emergency Satelite Hospital Pabbi,Pabbi,Nowshera,Khyber Pakhtunkhwa,34.00878012,71.79835516,x
2592-fac2,Basic Health Unit,Bhu,Government,Jhagra,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.006924,71.669867,Bhu
2593-fac2,General Hospitals,Medical Facilities,Government,Oral & Dental Hospital Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.015575,71.572512,x
2594-fac2,General Hospitals,Medical Facilities,Government,Cardiac Rehabilitation Center,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.992781,71.447793,x
2595-fac2,General Hospitals,Medical Facilities,Government,Govt. Maternity Hospital Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.0140807,71.58031944,x
2596-fac2,General Hospitals,Medical Facilities,Government,Govt. Services Hospital,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.9851235,71.56157967,x
2597-fac2,General Hospitals,Medical Facilities,Government,Medical Centre For Federal Govt. Servants,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.024049,71.553933,x
2598-fac2,General Hospitals,Medical Facilities,Government,Department Of Surgery,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.99724,71.485516,x
2599-fac2,General Hospitals,Medical Facilities,Government,Mission Hospital,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.0032261,71.5572776,x
2600-fac2,Basic Health Unit,Bhu,Government,Wadpaga,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.039187,71.640914,Bhu
2601-fac2,General Hospitals,Medical Facilities,Government,Suri Zai Bala Govt. Hospital,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.948949,71.592434,x
2602-fac2,General Hospitals,Medical Facilities,Government,Hayatabad Medical Complex,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.992071,71.449973,x
2603-fac2,General Hospitals,Medical Facilities,Government,Wapda Hospital,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.023453,71.557466,x
2604-fac2,General Hospitals,Medical Facilities,Government,Police & Services Hospital Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.013076,71.557702,x
2605-fac2,General Hospitals,Medical Facilities,Government,City Hospital Kohat Road Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.983132,71.560762,x
2606-fac2,General Hospitals,Medical Facilities,Government,Cmh Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00313,71.54269,x
2607-fac2,General Hospitals,Medical Facilities,Government,Govt. Lady Reading Hospital Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.011283,71.568905,x
2608-fac2,General Hospitals,Medical Facilities,Government,Cantonment Board Hospital,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.994682,71.538594,x
2609-fac2,Dispensary,Medical Facilities,Government,Urban Dispensary Landi Arbab,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.97941362,71.54950591,x
2610-fac2,Maternity Home,Medical Services,Government,Zacha Bacha Center,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00338582,71.581057,x
2611-fac2,Mch Centre,Mch,Government,Mch Center Red Cross,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.97863436,71.51985084,x
2612-fac2,Dispensary,Medical Facilities,Government,Umeedabad Dispensary,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.97628141,71.52789974,x
2613-fac2,Basic Health Unit,Bhu,Government,Srcs Bhu,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00004357,71.44821666,x
2614-fac2,Tb,Medical Facilities,Government,Tb Hospital,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00006561,71.44752915,x
2615-fac2,Basic Health Unit,Bhu,Government,Sufaid Dheri,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.08634785,71.42950899,Bhu
2616-fac2,Dispensary,Medical Facilities,Government,Gulli Gharai Dispensary,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.11494242,71.43118456,x
2617-fac2,Basic Health Unit,Bhu,Government,Regai,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00616378,71.44183559,Bhu
2618-fac2,Basic Health Unit,Bhu,Government,Kafoor Dheri,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.10586489,71.43785564,Bhu
2619-fac2,Basic Health Unit,Bhu,Government,Faqir Killi,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.13319008,71.44549985,Bhu
2620-fac2,Basic Health Unit,Bhu,Government,Landi Bala/Sango,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.93690614,71.46534413,Bhu
2621-fac2,Basic Health Unit,Bhu,Government,Sango Landi,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.9351603,71.47175693,Bhu
2622-fac2,Rural Health Center,Rhc,Government,Gara Tajik,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.13179678,71.47467505,Rhc
2623-fac2,Basic Health Unit,Bhu,Government,Mathra,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.1033235,71.4790951,Bhu
2624-fac2,Dispensary,Medical Facilities,Government,Peshawar Dispensary,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00236085,71.48141314,x
2625-fac2,Basic Health Unit,Bhu,Government,Puthwar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.08353143,71.48329429,Bhu
2626-fac2,Basic Health Unit,Bhu,Government,Sarband,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.94147597,71.48214856,Bhu
2627-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Mathra,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.09757183,71.48935699,x
2628-fac2,Basic Health Unit,Bhu,Government,Palosai,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.02884998,71.49134467,Bhu
2629-fac2,Basic Health Unit,Bhu,Government,Shagi Bala(Khatki),Peshawar,Peshawar,Khyber Pakhtunkhwa,34.16310914,71.48868519,Bhu
2630-fac2,Basic Health Unit,Bhu,Government,Pishta Khara,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.95439839,71.49379689,Bhu
2631-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Garhi Mali Khel,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.91802237,71.49810414,x
2632-fac2,Basic Health Unit,Bhu,Government,Masho Khel,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.9081501,71.50233687,Bhu
2633-fac2,Basic Health Unit,Bhu,Government,Barber Uppazai,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.10924917,71.50133181,Bhu
2634-fac2,Basic Health Unit,Bhu,Government,Chaghar Matti,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.13585306,71.50616164,Bhu
2635-fac2,Basic Health Unit,Bhu,Government,Sheikh Mohammadi,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.93517877,71.51756045,Bhu
2636-fac2,Basic Health Unit,Bhu,Government,Darmangi,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.05110442,71.52348854,Bhu
2637-fac2,Basic Health Unit,Bhu,Government,Charperiza,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.09344916,71.53052705,Bhu
2638-fac2,Dispensary,Medical Facilities,Government,Union Concil Dispensary Hussain Abad,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.12066998,71.53679401,x
2639-fac2,Basic Health Unit,Bhu,Government,Tarai Payan(Shaqi H.K),Peshawar,Peshawar,Khyber Pakhtunkhwa,34.04668333,71.53620823,Bhu
2640-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Shaheen Muslim Town,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.87151573,71.53610803,x
2641-fac2,Basic Health Unit,Bhu,Government,Mashogagar,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.90338101,71.54168833,Bhu
2642-fac2,Basic Health Unit,Bhu,Government,Bazid Khel,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.94924241,71.53895981,Bhu
2643-fac2,Basic Health Unit,Bhu,Government,Takht Abad,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.11580414,71.55723171,Bhu
2644-fac2,Basic Health Unit,Bhu,Government,Mandra Khel(Pajagi),Peshawar,Peshawar,Khyber Pakhtunkhwa,34.05934476,71.56051476,Bhu
2645-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Badahbher,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.9223628,71.56398319,x
2646-fac2,Rural Health Center,Rhc,Government,Badabher,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.92657379,71.56681886,Rhc
2647-fac2,Basic Health Unit,Bhu,Government,Mariam Zai,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.830002,71.59291814,Bhu
2648-fac2,Basic Health Unit,Bhu,Government,Khazana,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.08056704,71.59581954,Bhu
2649-fac2,Dispensary,Medical Facilities,Government,Union Concil Dispensary Akhun Abad,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.94394473,71.6005592,x
2650-fac2,Basic Health Unit,Bhu,Government,Saeed Abad,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.13794204,71.60713624,Bhu
2651-fac2,Basic Health Unit,Bhu,Government,Pakha Ghulam,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.0391084,71.60937457,Bhu
2652-fac2,Rural Health Center,Rhc,Government,Nahaqi,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.10353412,71.6144644,Rhc
2653-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Aza Khel,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.79989439,71.62048076,x
2654-fac2,Basic Health Unit,Bhu,Government,Fida Abad,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.8901333,71.62461089,Bhu
2655-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Sheikhan,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.79710763,71.62875197,x
2656-fac2,Basic Health Unit,Bhu,Government,Phandoo Payan,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.99003621,71.63042025,Bhu
2657-fac2,Dispensary,Medical Facilities,Government,Bazar Kalan Dispensary,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.0045898,71.64535889,x
2658-fac2,Basic Health Unit,Bhu,Government,Chamkani,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00778039,71.64878239,Bhu
2659-fac2,Basic Health Unit,Bhu,Government,Gul Bella,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.11806826,71.65372482,Bhu
2660-fac2,Basic Health Unit,Bhu,Government,Budhai,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.02609741,71.65843208,Bhu
2661-fac2,Basic Health Unit,Bhu,Government,Nasir Bagh,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.11544585,71.66490269,Bhu
2662-fac2,Basic Health Unit,Bhu,Government,Maira Surizai,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.88849043,71.68036506,Bhu
2663-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Rashid Abad (Ncb),Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00894225,71.68009126,x
2664-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Tarnab Farm,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.0153826,71.6907498,x
2665-fac2,Basic Health Unit,Bhu,Government,Jogani,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.01224283,71.692672,Bhu
2666-fac2,Basic Health Unit,Bhu,Government,Urmer Payan,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.9581538,71.72827673,Bhu
2667-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Nothia,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.99172295,71.54025234,x
2668-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Wazir Bagh,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.99279265,71.56991515,x
2669-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Zaryab Colony,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.02240431,71.5838854,x
2670-fac2,Dispensary,Medical Facilities,Government,Union Concil Dispensary Charkhana,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.9852246,71.54521819,x
2671-fac2,Dispensary,Medical Facilities,Government,Union Concil Dispensary Din Bahar Colony,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.0239899,71.57113642,x
2672-fac2,Dispensary,Medical Facilities,Government,Union Concil Dispensary Kotla Muhsin Khan,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.99010864,71.55154152,x
2673-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Wadpagga,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.0420099,71.64703264,x
2674-fac2,Maternity Home,Medical Services,Government,Zacha Bacha Center,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.98139284,71.63619987,x
2675-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital Shamshatoo,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.83388604,71.73587015,x
2676-fac2,Basic Health Unit,Bhu,Government,Adizai,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.78178495,71.57435108,Bhu
2677-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Mathani,Peshawar,Peshawar,Khyber Pakhtunkhwa,33.8013464,71.55946214,x
2678-fac2,Basic Health Unit,Bhu,Government,Kharaki,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.09888478,71.66226653,Bhu
2679-fac2,Maternity Home,Medical Services,Government,Govt. Hasht Nagri Maternity Home,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.01766901,71.5696024,x
2680-fac2,General Hospitals,Medical Facilities,Government,Islamia College Hospital Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.00163139,71.47859436,x
2681-fac2,General Hospitals,Medical Facilities,Government,Central Jail Hospital Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.01257753,71.56194862,x
2682-fac2,Leprosy Centre,Medical Facilities,Government,Leprosy Clinic Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.011283,71.568905,x
2683-fac2,Tb,Medical Facilities,Government,Tb Centre Lrh Peshawar,Peshawar,Peshawar,Khyber Pakhtunkhwa,34.011283,71.568905,x
