Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Match,Latitude,Longitude
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Makhai,3088-inv,Bhu,1385-fac2,Makhai,34.83060719,71.74467355
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Mian Kaly,3089-inv,Bhu,1153-fac1,Mian Kalay,34.8225,71.6708
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Morane,3090-inv,Bhu,1418-fac2,Morani,34.90253287,71.86403073
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Nasapa,3092-inv,Bhu,1413-fac2,Nasafa,34.73557673,71.90977223
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Pengal,3093-inv,Bhu,1414-fac2,Pingal,34.67940486,71.78862259
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Ramora,3094-inv,Bhu,1363-fac2,Ramora,34.67101268,72.06769036
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Shagai,3095-inv,Bhu,1368-fac2,Shahgai,35.02733708,71.78435026
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Sore Kandao,3096-inv,Bhu,1428-fac2,Sori Kandaw,34.83230467,71.9796044
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Tangi,3097-inv,Bhu,1393-fac2,Tangi Payeen,34.93462645,71.71838878
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Temargara,3098-inv,Bhu,1412-fac2,Temergara,34.74066665,71.86115049
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Toda China,3100-inv,Bhu,1143-fac1,Toda Cheena,34.5333,72.4333
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Toor,3102-inv,Bhu,1382-fac2,Govt. Veterinary Hospital,34.8260276,71.68489242
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Tormang,3103-inv,Bhu,1176-fac1,Toormangi,34.9166,72.0166
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Zimdara,3105-inv,Bhu,1373-fac2,Zaimdara,35.01221749,71.79034301
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Badwan,3106-inv,Cd,1427-fac2,Brawal Banda,34.89615635,71.97438121
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Bagh,3107-inv,Cd,1395-fac2,Leprosy Clinic Samar Bagh,34.96272427,71.68620451
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khanpur,3108-inv,Cd,1365-fac2,Khan Pur,34.77355501,72.07788746
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khazaza,3109-inv,Cd,1366-fac2,Khadakzai,34.64205835,71.88589174
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Kotigram,3110-inv,Cd,0-x,District,34.8493,71.8512
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Koto,3111-inv,Cd,1417-fac2,Koto,34.86336512,71.86054162
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Mian Baran Gola,3112-inv,Cd,0-x,District,34.8493,71.8512
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Munjai,3113-inv,Cd,1419-fac2,Manjai,34.87102654,71.89706351
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Sado,3114-inv,Cd,1387-fac2,Saddo,34.79002867,71.81070542
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Sholam,3115-inv,Cd,1395-fac2,Leprosy Clinic Samar Bagh,34.96272427,71.68620451
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Cdmalakand,3116-inv,x,0-x,District,34.8493,71.8512
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Com Helth Center,3117-inv,Chc,0-x,District,34.8493,71.8512
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khal,3121-inv,Mch,1384-fac2,Arif Kalay,34.84601734,71.65991715
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Maskani,3122-inv,Mch,1390-fac2,Maskeni,34.960686,71.576861
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Gulabad,3123-inv,Rhc,1360-fac2,Gulabad,34.70990352,72.0417141
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Lalqala,3126-inv,Rhc,1170-fac1,Lal Qila,34.9508,71.8113
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Mayar,3129-inv,Rhc,1383-fac2,Mayar,34.88685801,71.66003769
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Munda,3132-inv,Rhc,1381-fac2,Mch Ctr Munda,34.82631797,71.68651217
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Ouch,3135-inv,Rhc,1395-fac2,Leprosy Clinic Samar Bagh,34.96272427,71.68620451
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Chakdara,3136-inv,Thq,1356-fac2,Chakdara,34.65798476,72.03332207
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Samarbagh,3142-inv,Thq,1395-fac2,Leprosy Clinic Samar Bagh,34.96272427,71.68620451
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Talash,3144-inv,Thq,1424-fac2,Banda Talash,34.8767621,71.93988665
District,Khyber Pakhtunkhwa,Lower Dir,3,Dirlower,3145-inv,District Store,0-x,District,34.8493,71.8512
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Darora,3151-inv,Bhu,3124-fac2,Darora,35.09622445,71.99945455
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,12.Uc Jaber,3152-inv,Bhu,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,3.Nihag Bandai,3153-inv,Bhu,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,6.Uc Kalkot,3154-inv,Bhu,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,6.Uc Sundal,3157-inv,Bhu,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,8.Uc Sawnai,3158-inv,Bhu,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,9.Uc Kotkay,3159-inv,Bhu,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Akhagram,3160-inv,Bhu,3159-fac2,Akhagram,35.00755788,72.01370153
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Dakor,3161-inv,Bhu,3124-fac2,Darora,35.09622445,71.99945455
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Dir,3162-inv,Bhu,3162-fac2,Dir,35.02043293,72.11126597
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Dislower,3163-inv,Bhu,3168-fac2,Dislor (Bara Dara),35.03427547,72.01190028
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Ganori,3164-inv,Bhu,3142-fac2,Barawal Bandai Leprosy Centre,35.34873571,72.07946521
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Main Dara,3165-inv,Bhu,1504-fac1,Hattan Dara,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Palam,3166-inv,Bhu,3159-fac2,Akhagram,35.00755788,72.01370153
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Pashta,3167-inv,Bhu,3135-fac2,Categry - D Hospital Barawal Banda,35.08876408,71.76267384
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Qulandi,3168-inv,Bhu,3142-fac2,Barawal Bandai Leprosy Centre,35.34873571,72.07946521
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Tarpatar,3169-inv,Bhu,3133-fac2,Tarpatar,35.16018685,72.09240044
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Cat D Wari,3170-inv,x,3170-fac2,Categry - D Hospital Warri,35.03725104,71.92663559
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Nihag Bandai,3172-inv,Cd,3155-fac2,Nehag Bandai,34.98559173,71.98652906
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Barawal,3173-inv,Rhc,1432-fac2,Barawal Banda,34.89658953,71.974727
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,7.Uc Sharingal,3176-inv,Rhc,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Bibyawar,3178-inv,Rhc,3119-fac2,Bibawar (Up-Graded Into Rhc),35.22973092,71.83929696
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,15.Uc Patrak,3179-inv,Thq,0-x,District,35.3084,71.95085
District,Khyber Pakhtunkhwa,Upper Dir,3,Dirupper,3181-inv,District Store,0-x,District,35.3084,71.95085
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Bilyamina,3184-inv,Bhu,814-fac2,Bilyamina,33.50501829,70.90875906
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Dallan,3185-inv,Bhu,834-fac2,Dalan,33.36049203,70.63575327
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Darband,3186-inv,Bhu,813-fac2,Darband,33.51831069,70.98997097
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Darband,3187-inv,Bhu,813-fac2,Darband,33.51831069,70.98997097
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Darsamand,3188-inv,Bhu,833-fac2,Darsamand,33.43788109,70.66274974
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Doaaba,3189-inv,Bhu,838-fac2,Doaba,33.42579936,70.73652025
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Ibrahim Zai,3190-inv,Bhu,811-fac2,Ibrahim Zai,33.55664836,71.15439956
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Kahi,3191-inv,Bhu,817-fac2,Kahi,33.47502947,70.86113391
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Karbogha,3193-inv,Bhu,836-fac2,Kar Bogha Sharif,33.35806505,70.76314363
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Miaji Khel,3194-inv,Bhu,824-fac2,Manji Khel,33.46238684,70.96319649
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Mohammad Khwaja,3195-inv,Bhu,815-fac2,Mohammad Khawaja,33.44239156,70.91005559
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Sarozai,3196-inv,Bhu,832-fac2,Sarozai,33.42641173,70.78522663
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Shahoo Khe,3197-inv,Bhu,812-fac2,Shahu Khel,33.58780607,71.12171754
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Shinawari,3199-inv,Bhu,841-fac2,Shinawari,33.51911446,70.80687198
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Togh Sarai,3200-inv,Bhu,816-fac2,Togh Serai,33.44937433,70.979955
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Torawari,3201-inv,Cd,839-fac2,Tora Warai,33.4836503,70.7099672
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Hangu,3202-inv,Dhq Hosp,810-fac2,Hangu,33.53394689,71.06364937
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Naryab,3203-inv,Rhc,837-fac2,Naryab,33.48743913,70.79328414
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Shc Torawari,3204-inv,x,0-x,District,33.4108,70.86225
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Sub Health Centre Doaba,3205-inv,x,0-x,District,33.4108,70.86225
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Thall Thq Hosp,3206-inv,x,0-x,District,33.4108,70.86225
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Zhq Hangu,3209-inv,x,821-fac2,New Dhq Hospital Hangu,33.50297928,71.03794798
District,Khyber Pakhtunkhwa,Hangu,3,Hangu,3210-inv,District Store,810-fac2,Hangu,33.53394689,71.06364937
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Amgah,3240-inv,x,1092-fac2,Gali Amazi,34.12977,72.97747223
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Bagrha,3241-inv,x,1079-fac2,Bagra,33.9736132,73.07815733
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Bait Gali,3242-inv,x,1054-fac2,Fauji Foundation Hospital & Vocational Training Center,33.99879212,72.91296096
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Bandi Sher Khan,3243-inv,x,1078-fac2,Bandi Sher Khan,33.96246575,73.05727156
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Barag,3244-inv,x,1079-fac2,Bagra,33.9736132,73.07815733
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Barkot,3245-inv,x,1065-fac2,Barakot,33.85759182,73.1728837
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Beer,3246-inv,x,1093-fac2,Beer,34.16394272,72.95797353
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Hamlet,3247-inv,Cd,869-fac2,Civil Dispy. Ghazi Hamlet,34.00363068,72.66470927
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Chaintari,3248-inv,x,1052-fac2,Central Jail Hospital Haripur,33.99535602,72.9324003
Health Facility,Khyber Pakhtunkhwa,Haripur,4,D Type Hosp,3250-inv,x,0-x,District,34.04785,72.88365
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Dheenda,3254-inv,x,867-fac2,Dhenda,34.32198291,72.77302849
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Dingi,3256-inv,x,1057-fac2,Dingi,33.90417821,72.8075981
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Gali Amazai,3257-inv,x,1092-fac2,Gali Amazi,34.12977,72.97747223
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Ghumawan,3258-inv,x,1076-fac2,Ghumanwan,33.90200653,73.06984877
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Gudwalian,3260-inv,x,1055-fac2,Gadwalian,34.01085542,72.80952073
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Halli,3261-inv,x,1054-fac2,Fauji Foundation Hospital & Vocational Training Center,33.99879212,72.91296096
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Hattar,3262-inv,x,1058-fac2,Hattar,33.8509974,72.85178014
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Jab,3263-inv,x,1066-fac2,Jabbri,33.9044716,73.17529441
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Jittti Pind,3264-inv,x,0-x,District,34.04785,72.88365
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kalinger,3265-inv,x,1094-fac2,Kalinger,34.1630234,72.87896186
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kangra,3267-inv,x,1051-fac2,Kangra Colony,33.95776719,72.88845083
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kato Center,3268-inv,x,1054-fac2,Fauji Foundation Hospital & Vocational Training Center,33.99879212,72.91296096
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Khoinara,3269-inv,x,1054-fac2,Fauji Foundation Hospital & Vocational Training Center,33.99879212,72.91296096
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kholian Bala,3270-inv,x,0-x,District,34.04785,72.88365
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Koklian Peeran,3271-inv,x,1056-fac2,Koklian Peeran,33.9643013,72.80292039
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kokotri,3272-inv,x,1054-fac2,Fauji Foundation Hospital & Vocational Training Center,33.99879212,72.91296096
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kot Najeeb Ullah,3273-inv,x,1071-fac2,Kot Najeebullah,33.9265884,72.84515146
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kotehra,3274-inv,x,862-fac2,Kotohara,33.96932345,72.66986583
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kts Khalabat,3275-inv,x,0-x,District,34.04785,72.88365
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kundi,3276-inv,x,864-fac2,Kundi,34.03298694,72.71809706
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Luder Mang,3277-inv,x,1095-fac2,Luder Mong,34.22349547,72.89744241
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Manakarai,3278-inv,x,1083-fac2,Manakrai,34.0012453,72.96603826
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Mang,3279-inv,x,1054-fac2,Fauji Foundation Hospital & Vocational Training Center,33.99879212,72.91296096
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Mer Pur,3280-inv,x,1101-fac2,Rehanajalsi Dara Rd Har?Pur,33.99397283,72.9895276
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Muslim Abad,3281-inv,x,1064-fac2,Muslim Abad,33.80126434,73.05839426
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Najaf Pur,3282-inv,x,1063-fac2,Najafpur,33.79971117,72.98569266
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Nallah,3283-inv,x,1071-fac2,Kot Najeebullah,33.9265884,72.84515146
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Nara Amazi,3284-inv,x,1011-fac1,Nara Ama Zai,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Panian,3285-inv,x,1074-fac2,Pannian,33.97485656,72.85292118
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Pharari,3286-inv,x,1081-fac2,Civil Dispy. Pharhari,34.04161712,73.0212301
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Qazi Pur,3287-inv,x,859-fac2,Qazipur,33.9930382,72.60353646
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Rehana,3288-inv,x,1077-fac2,Rehana,33.94508996,73.02614152
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Saray Saleh,3289-inv,x,1100-fac2,Sarai Saleh,33.98841002,72.98153671
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Shah Mohammad,3291-inv,x,1084-fac2,Shah Muhammad,33.99201558,72.95881756
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Sikandarpur,3292-inv,x,1085-fac2,Sikandarpur,34.00623041,72.93721643
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Sirikot,3293-inv,x,1053-fac2,District Headquarter Hospital Haripur,33.99756964,72.91469236
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Teer,3294-inv,x,1054-fac2,Fauji Foundation Hospital & Vocational Training Center,33.99879212,72.91296096
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Tofkian,3295-inv,x,1059-fac2,Tofkian,33.77408692,72.83989445
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Ud Central Jail,3297-inv,x,0-x,District,34.04785,72.88365
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Wch Haripur,3298-inv,x,1105-fac2,Tb Clinic Dhq Hospital Haripur,33.99756964,72.91469236
District,Khyber Pakhtunkhwa,Haripur,3,Haripur,3299-inv,District Store,1086-fac2,Haripur,33.99825231,72.93405521
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ahmad Abad,3324-inv,x,1158-fac2,Ahmad Abad,33.03389103,70.98893818
Health Facility,Khyber Pakhtunkhwa,Karak,4,Bd Shah,3325-inv,x,1107-fac2,Banda Daud Shah,33.2694617,71.18454568
Health Facility,Khyber Pakhtunkhwa,Karak,4,Bhadar Khel,3326-inv,x,1115-fac2,Bahadur Khel,33.18219643,70.95992191
Health Facility,Khyber Pakhtunkhwa,Karak,4,Easak Chonthra,3327-inv,Bhu,0-x,District,33.0906,71.1175
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ghundi Mir Khan Khel,3328-inv,Bhu,1141-fac2,Ghundi Mira Khan Khel,33.12504316,71.29023849
Health Facility,Khyber Pakhtunkhwa,Karak,4,Chokra,3329-inv,x,1153-fac2,Chowkara,33.03151056,71.03092492
Health Facility,Khyber Pakhtunkhwa,Karak,4,Civil Hospital Bahader Khel,3330-inv,x,1034-fac1,Civil Hospital Bahadar Khel,33.182196,70.959922
Health Facility,Khyber Pakhtunkhwa,Karak,4,Civil Hospital Terri,3331-inv,x,1037-fac1,Civil Hospital T/ Nasrati,33.021288,71.1009
Health Facility,Khyber Pakhtunkhwa,Karak,4,Dho Office Karak,3332-inv,x,0-x,District,33.0906,71.1175
Health Facility,Khyber Pakhtunkhwa,Karak,4,Esak Chontra,3333-inv,x,1136-fac2,Isak Chauntra,33.14017584,71.23153276
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ghundi Mira Khan Khel,3334-inv,x,1141-fac2,Ghundi Mira Khan Khel,33.12504316,71.29023849
Health Facility,Khyber Pakhtunkhwa,Karak,4,Gurguri,3335-inv,x,1112-fac2,Gurguri,33.29189308,70.78737544
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jandri,3336-inv,x,1143-fac2,Janduri,33.18131715,71.257412
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jatta,3337-inv,x,1116-fac2,Jatta Ismail Khel,33.280969,71.32042714
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jehangiri,3338-inv,x,1156-fac2,Jehangiri Banda,32.95645199,70.99158694
Health Facility,Khyber Pakhtunkhwa,Karak,4,Karak,3340-inv,x,1134-fac2,Karak,33.12790426,71.15292588
Health Facility,Khyber Pakhtunkhwa,Karak,4,Khojaki,3341-inv,x,1142-fac2,Khojaki Killy,33.1789724,71.23425759
Health Facility,Khyber Pakhtunkhwa,Karak,4,Latamber,3342-inv,x,1145-fac2,Latember,33.10100948,70.86964905
Health Facility,Khyber Pakhtunkhwa,Karak,4,Metakhel,3343-inv,x,1138-fac2,Mitha Khel,33.01592004,70.89814923
Health Facility,Khyber Pakhtunkhwa,Karak,4,Mir Hassan Khel,3344-inv,x,1144-fac2,Warana Mir Hassan Khel,33.03301174,70.91507857
Health Facility,Khyber Pakhtunkhwa,Karak,4,Nari Panoos,3347-inv,x,1108-fac2,Nari Panus,33.18661462,71.15165531
Health Facility,Khyber Pakhtunkhwa,Karak,4,Palosasar,3348-inv,x,0-x,District,33.0906,71.1175
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ahmed Abad,3349-inv,Rhc,1158-fac2,Ahmad Abad,33.03389103,70.98893818
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jandri,3350-inv,Rhc,1143-fac2,Janduri,33.18131715,71.257412
Health Facility,Khyber Pakhtunkhwa,Karak,4,Nari Panos,3351-inv,Rhc,1108-fac2,Nari Panus,33.18661462,71.15165531
Health Facility,Khyber Pakhtunkhwa,Karak,4,Sabir Abad,3352-inv,Rhc,1135-fac2,Sabir Abad,33.16591688,71.3241904
Health Facility,Khyber Pakhtunkhwa,Karak,4,Shnawa Gudi Khel,3353-inv,Rhc,1154-fac2,Shenawa Gudi Khel,32.89191356,71.07466189
Health Facility,Khyber Pakhtunkhwa,Karak,4,Sabir Abad,3354-inv,x,1135-fac2,Sabir Abad,33.16591688,71.3241904
Health Facility,Khyber Pakhtunkhwa,Karak,4,Shanwan Gudi Khel,3356-inv,x,1154-fac2,Shenawa Gudi Khel,32.89191356,71.07466189
Health Facility,Khyber Pakhtunkhwa,Karak,4,Takht Nasrati,3357-inv,x,1152-fac2,Thathi Nasrathi,33.00608702,71.08506465
Health Facility,Khyber Pakhtunkhwa,Karak,4,Terri,3359-inv,x,1114-fac2,Teri,33.29445131,71.10558947
Health Facility,Khyber Pakhtunkhwa,Karak,4,Zanana Hosp,3360-inv,x,0-x,District,33.0906,71.1175
District,Khyber Pakhtunkhwa,Karak,3,Karak,3364-inv,District Store,1134-fac2,Karak,33.12790426,71.15292588
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Ali Katch,3371-inv,Bhu,1191-fac2,Women And Children Hospital Kohat,33.58909503,71.43811977
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Barrh,3372-inv,Bhu,1200-fac2,Barh,33.56824605,71.32123906
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Chorlaki,3373-inv,Bhu,1219-fac2,Chorlaki,33.5903225,71.94556885
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Dhoda,3375-inv,Bhu,1215-fac2,Dhoda,33.49976425,71.49479979
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Doli Banda,3378-inv,Bhu,1240-fac2,Duli Banda,33.33282949,71.49075796
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Kachai,3379-inv,Bhu,1230-fac2,Fauji Foundation Hospital Lachi,33.40402898,71.34482074
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Khadar Khel,3381-inv,Bhu,1237-fac2,Khaddar Khel,33.41243589,71.41537253
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Lachi -Rural,3382-inv,Bhu,0-x,District,33.4013,71.538
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Maraee,3383-inv,Bhu,1232-fac2,Markaz Tolleedi Sehat,33.22121396,71.50245649
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Marai,3384-inv,Bhu,1189-fac2,Marai Payan,33.68981531,71.17971713
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Mohammad Zai,3385-inv,Bhu,1201-fac2,Mohammad Zai,33.60094719,71.39538212
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Nakband,3387-inv,Bhu,1217-fac2,Nakband,33.46557174,71.80363566
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Parshai,3389-inv,Bhu,1204-fac2,Par Hospital Kohat,33.60319089,71.45732747
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Pershai,3390-inv,Bhu,1194-fac2,Pershai,33.5160867,71.8494996
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Shawaki,3391-inv,Bhu,1238-fac2,Shawaki,33.32067811,71.36644417
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sher Kot,3392-inv,Bhu,1199-fac2,Sher Kot,33.60428924,71.26999831
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Showiki,3394-inv,Bhu,1238-fac2,Shawaki,33.32067811,71.36644417
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sudal,3395-inv,Bhu,1239-fac2,Sudal,33.35942089,71.44238172
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Suleman Talab,3396-inv,Bhu,1210-fac2,Suleman Talab,33.54400157,71.3793812
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Suleman Talib Shahpur,3397-inv,Bhu,0-x,District,33.4013,71.538
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Tappi,3399-inv,Bhu,1241-fac2,Dar Tapi,33.32069975,71.54302913
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Togh,3400-inv,Bhu,1208-fac2,Togh Bala,33.55489142,71.50576671
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Tolang,3402-inv,Bhu,1213-fac2,Billi Tang,33.52279975,71.55957605
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Ziarat,3403-inv,Bhu,1220-fac2,Ziarat Shaikh Aladad,33.64081478,71.87676121
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Cantt,3404-inv,Cd,1230-fac2,Fauji Foundation Hospital Lachi,33.40402898,71.34482074
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Chakar Koi,3405-inv,Cd,1207-fac2,Bezadi Chikar Kot,33.57804899,71.44794767
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Jungal Khel,3406-inv,Cd,1196-fac2,Govt. Mch Ctr Jangle Khel,33.62973275,71.14875492
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Kharmatoo,3407-inv,Cd,1214-fac2,Kharmatu,33.51405751,71.51396491
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Meranat Khel,3408-inv,Cd,0-x,District,33.4013,71.538
