ID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Type,,
11216,Sindh,2,Sukkur,244,Pano Akil,24401,BHU Cheechro,244017,BHU,,
11213,Sindh,2,Sukkur,244,Sukkur,24404,GH Bagirji,244113,GH,,
11214,Sindh,2,Sukkur,244,Pano Akil,24401,BHU Hussain Kalwar,244021,BHU,,
11212,Sindh,2,Sukkur,244,Sukkur,24404,RHC Bachal Shah Miyani,244099,RHC,,
11210,Sindh,2,Sukkur,244,Rohri,24402,BHU Arore,244027,BHU,,
11211,Sindh,2,Sukkur,244,Rohri,24402,BHU Thariri,244036,BHU,,
11209,Sindh,2,Sukkur,244,Rohri,24402,BHU Dodanko,244028,BHU,,
11207,Sindh,2,Sukkur,244,Sukkur,24404,MCH Arain,244114,MCH,,
11208,Sindh,2,Sukkur,244,Sukkur,24404,BHU Kando Wahan,244038,BHU,,
11206,Sindh,2,Sukkur,244,Sukkur,24404,BHU Abad,244037,BHU,,
11204,Sindh,2,Sukkur,244,Sukkur,24404,Barrage Dispensary,244069,GH,,
11205,Sindh,2,Sukkur,244,Rohri,24402,GD Ali Wahan,244120,GD,,
11203,Sindh,2,Khairpur,241,Khairpur,24103,MCH Therhi,241154,MCH,,
11202,Sindh,2,Khairpur,241,Khairpur,24103,BHU Therhi,241153,BHU,,
11200,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Kharrah,241151,BHU,,
11201,Sindh,2,Khairpur,241,Thari mir wah,24106,GD Akan Khan Behan,241152,GD,,
11199,Sindh,2,Khairpur,241,Thari mir wah,24106,RHC Thari mir wah,241150,RHC,,
11198,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Hindyari,241149,BHU,,
11197,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Mango Fakir,241148,BHU,,
11195,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU deparja,241146,BHU,,
11196,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Dawood Sher,241147,BHU,,
11194,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU setharja,241145,BHU,,
11193,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Tando mir ali,241144,BHU,,
11192,Sindh,2,Khairpur,241,Thari mir wah,24106,GD Setharja bala,241143,GD,,
11191,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Imdad Ali Shar,241142,BHU,,
11190,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Hashim Ali shah,241141,BHU,,
11189,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Jan M wandayar,241140,BHU,,
11187,Sindh,2,Khairpur,241,Nara,24107,GD Model village Tajjal,241138,GD,,
11188,Sindh,2,Khairpur,241,Khairpur,24103,BHU Tando Masti,241139,BHU,,
11186,Sindh,2,Khairpur,241,Nara,24107,GD Qadanwari Taj Muhammad Meharani,241137,GD,,
11185,Sindh,2,Khairpur,241,Nara,24107,GD Sorrah,241136,GD,,
11184,Sindh,2,Khairpur,241,Nara,24107,BHU Kathore,241135,BHU,,
11182,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Razal Memon,241133,BHU,,
11183,Sindh,2,Khairpur,241,Nara,24107,BHU Tajal Sharif,241134,BHU,,
11181,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Shah Ali Jamro,241132,BHU,,
11179,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Bachal Bambharo,241130,BHU,,
11180,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Gad,241131,BHU,,
11178,Sindh,2,Khairpur,241,Sobho dero,24108,BHU khalifo Hayat,241129,BHU,,
11176,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Sami,241127,BHU,,
11177,Sindh,2,Khairpur,241,Sobho dero,24108,BHU New Goth sahito,241128,BHU,,
11175,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Bhelar wada,241126,BHU,,
11174,Sindh,2,Khairpur,241,Sobho dero,24108,RHC Sobho dero,241125,RHC,,
11173,Sindh,2,Khairpur,241,Nara,24107,GD Rab Rakhio,241124,GD,,
11171,Sindh,2,Khairpur,241,Nara,24107,GD Siddique Bhanbro,241122,GD,,
11172,Sindh,2,Khairpur,241,Nara,24107,BHU Sikandarabad,241123,BHU,,
11169,Sindh,2,Khairpur,241,Khairpur,24103,TB Hospital Khairpur,241120,GH,,
11170,Sindh,2,Khairpur,241,Khairpur,24103,GD Palh,241121,GD,,
11167,Sindh,2,Khairpur,241,Khairpur,24103,BHU Loung Fakir,241118,BHU,,
11168,Sindh,2,Khairpur,241,Khairpur,24103,Civil Hospital Khairpur,241119,DHQ,,
11166,Sindh,2,Khairpur,241,Khairpur,24103,GD Manjhi Khan,241117,GD,,
11165,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Sagyoon ,241116,BHU,,
11164,Sindh,2,Khairpur,241,Kingri,24104,BHU Sadar Ji Bhatiyoon,241115,BHU,,
11163,Sindh,2,Khairpur,241,Thari mir wah,24106,GD Dubi,241114,GD,,
11161,Sindh,2,Khairpur,241,Gambat,24102,BHU Ripri,241112,BHU,,
11162,Sindh,2,Khairpur,241,Thari mir wah,24106,GD Sethaiya bala,241113,GD,,
11160,Sindh,2,Khairpur,241,Sobho dero,24108,RHC Ranipur ,241111,RHC,,
11159,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Abu Zaibi banglo,241110,BHU,,
11158,Sindh,2,Khairpur,241,Kingri,24104,BHU Piryaloi,241109,BHU,,
11157,Sindh,2,Khairpur,241,Khairpur,24103,GD Nehal Khan,241108,GD,,
11155,Sindh,2,Khairpur,241,Kingri,24104,RHC Pir jo goth,241106,RHC,,
11156,Sindh,2,Khairpur,241,Kingri,24104,MCH Pir jo goth,241107,MCH,,
11154,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Pir  Hayat shah,241105,BHU,,
11153,Sindh,2,Khairpur,241,Faiz Gunj,24101,RHC Faiz Gunj,241104,RHC,,
11152,Sindh,2,Khairpur,241,Kingri,24104,BHU Phori Chandio,241103,BHU,,
11151,Sindh,2,Khairpur,241,Kingri,24104,BHU Bahar Larik,241102,BHU,,
11150,Sindh,2,Khairpur,241,Khairpur,24103,GD Shah Abdul Latif University,241101,GD,,
11149,Sindh,2,Khairpur,241,Khairpur,24103,GD Mitho Maree,241100,GD,,
11147,Sindh,2,Khairpur,241,Khairpur,24103,BHU Phatt,241098,BHU,,
11148,Sindh,2,Khairpur,241,Khairpur,24103,BHU Lal Bux Mangi,241099,BHU,,
11146,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Babar wada,241097,BHU,,
11145,Sindh,2,Khairpur,241,Kotdiji,24105,BHU  bago dero,241096,BHU,,
11144,Sindh,2,Khairpur,241,Kotdiji,24105,RHC Atta M.  hami,241095,RHC,,
11143,Sindh,2,Khairpur,241,Khairpur,24103,Mat: Home Garhi Mori,241094,MH,,
11142,Sindh,2,Khairpur,241,Khairpur,24103,RHC Garhi Mori,241093,RHC,,
11141,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Dhoro,241092,BHU,,
11140,Sindh,2,Khairpur,241,Kingri,24104,BHU Rahooja,241091,BHU,,
11139,Sindh,2,Khairpur,241,Kingri,24104,BHU Manghanwari,241090,BHU,,
11137,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Tarko,241088,BHU,,
11138,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU mandan,241089,BHU,,
11136,Sindh,2,Khairpur,241,Khairpur,24103,BHU Pir Mangio,241087,BHU,,
11135,Sindh,2,Khairpur,241,Sobho Dero,24108,GD Imdad Ali Sahito,241086,GD,,
11134,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Lakha Wada,241085,BHU,,
11132,Sindh,2,Khairpur,241,Khairpur,24103,MCH Luqman,241083,MCH,,
11133,Sindh,2,Khairpur,241,Khairpur,24103,BHU Machiyoon Wada,241084,BHU,,
11131,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Hussainabad,241082,BHU,,
11130,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Layari,241081,BHU,,
11129,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Arab Solangi,241080,BHU,,
11128,Sindh,2,Khairpur,241,Kotdiji,24105,GD Talpur wada,241079,GD,,
11127,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Kumbh,241078,BHU,,
11126,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Bozdar wada,241077,BHU,,
11124,Sindh,2,Khairpur,241,Kotdiji,24105,MCH Kotdiji,241075,MCH,,
11125,Sindh,2,Khairpur,241,Kotdiji,24105,THQ Kotdiji,241076,RHC,,
11123,Sindh,2,Khairpur,241,Kingri,24104,DCD Keti mir Muhammad,241074,GD,,
7822,Azad Kashmir,5,Sudhnooti,506,Palandri,0,FAP Kot Koti,506042,FAP ,,
7821,Azad Kashmir,5,Sudhnooti,506,Palandri,0,FAP Gali,506037,FAP ,,
7820,Azad Kashmir,5,Sudhnooti,506,Palandri,0,FAP Numb Dhar Drach,506035,FAP ,,
7819,Azad Kashmir,5,Sudhnooti,506,Palandri,0,FAP Nakar Sam Mora,506034,FAP ,,
7818,Azad Kashmir,5,Sudhnooti,506,Palandri,0,FAP Dana Pantal,506028,FAP ,,
7817,Azad Kashmir,5,Sudhnooti,506,Palandri,0,Civil Dispensary Islampura,506023,CD ,,
7816,Azad Kashmir,5,Sudhnooti,506,Palandri,0,Civil Dispensary Garala,506022,CD ,,
7815,Azad Kashmir,5,Sudhnooti,506,Palandri,0,Civil Dispensary District,506021,CD ,,
7814,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Pana,506016,BHU ,,
7813,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Tallian,506015,BHU ,,
7812,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Pura,506014,BHU ,,
7811,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Panthal,506013,BHU ,,
7810,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Kakrul,506011,BHU ,,
7809,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Gora,506010,BHU ,,
7808,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Batran,506008,BHU ,,
7807,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Baral,506009,BHU ,,
7806,Azad Kashmir,5,Sudhnooti,506,Palandri,0,BHU Azad Pattan,506007,BHU ,,
7805,Azad Kashmir,5,Sudhnooti,506,Palandri,0,RHC Chachhan,506004,RHC ,,
7804,Azad Kashmir,5,Sudhnooti,506,Palandri,0,DHQ Hospital phallandri,506002,DHQ ,,
7803,Azad Kashmir,5,Bagh,502,Dhir Kot,0,RHC Seasir,501024,RHC ,,
7802,Azad Kashmir,5,Bagh,502,Dhir Kot,0,RHC Dhir Kot,501049,RHC ,,
7801,Azad Kashmir,5,Bagh,502,Dhir Kot,0,RHC Arja,501015,RHC ,,
7800,Azad Kashmir,5,Bagh,502,Dhir Kot,0,T.B Hospital Hill Bagh,501128,TBC ,,
7799,Azad Kashmir,5,Bagh,502,Dhir Kot,0,First Aid Post Sudhan Gala,501145,FAP ,,
7798,Azad Kashmir,5,Bagh,502,Dhir Kot,0,First Aid Post Rayala,501143,FAP ,,
7797,Azad Kashmir,5,Bagh,502,Dhir Kot,0,First Aid Post Poth,501135,FAP ,,
7796,Azad Kashmir,5,Bagh,502,Dhir Kot,0,First Aid Post Makhyala,501138,FAP ,,
7795,Azad Kashmir,5,Bagh,502,Dhir Kot,0,FAP Surung Dhavi,501036,FAP ,,
7794,Azad Kashmir,5,Bagh,502,Dhir Kot,0,FAP Skinderabad,501033,FAP ,,
7793,Azad Kashmir,5,Bagh,502,Dhir Kot,0,FAP Rangoli,501026,FAP ,,
7792,Azad Kashmir,5,Bagh,502,Dhir Kot,0,FAP Nara Kot,501054,FAP ,,
7791,Azad Kashmir,5,Bagh,502,Dhir Kot,0,FAP Gali Peer Khana,501041,FAP ,,
7790,Azad Kashmir,5,Bagh,502,Dhir Kot,0,FAP Chirala,501055,FAP ,,
7789,Azad Kashmir,5,Bagh,502,Dhir Kot,0,FAP Chamyati,501034,FAP ,,
7788,Azad Kashmir,5,Bagh,502,Dhir Kot,0,CD Sanghor Pathara,501037,CD ,,
7787,Azad Kashmir,5,Bagh,502,Dhir Kot,0,CD Salahin Saundanh,501091,CD ,,
7786,Azad Kashmir,5,Bagh,502,Dhir Kot,0,CD Kotali,501028,CD ,,
7785,Azad Kashmir,5,Bagh,502,Dhir Kot,0,BHU Sohawa Sharif,501029,BHU ,,
7784,Azad Kashmir,5,Bagh,502,Dhir Kot,0,BHU Rangla,501035,BHU ,,
7783,Azad Kashmir,5,Bagh,502,Dhir Kot,0,BHU Neela But,501032,BHU ,,
7782,Azad Kashmir,5,Bagh,502,Dhir Kot,0,BHU Mallot,501069,BHU ,,
7781,Azad Kashmir,5,Bagh,502,Dhir Kot,0,BHU Ghazi Abad,501059,BHU ,,
7780,Azad Kashmir,5,Bagh,502,Bagh,0,RHC Chitra Topi,501056,RHC ,,
7779,Azad Kashmir,5,Bagh,502,Bagh,0,RHC Chattar 2,502065,RHC ,,
7778,Azad Kashmir,5,Bagh,502,Bagh,0,Leprosy Clinic Bagh,501124,TBC ,,
7777,Azad Kashmir,5,Bagh,502,Bagh,0,DHQ Hospital Bagh,501136,DHQ ,,
7776,Azad Kashmir,5,Bagh,502,Bagh,0,First Aid Post Noor Gala,501141,FAP ,,
7775,Azad Kashmir,5,Bagh,502,Bagh,0,First Aid Post Muhajar Camp Chattar - 2,501134,FAP ,,
7774,Azad Kashmir,5,Bagh,502,Bagh,0,First Aid Post Kotery Qandeel,501137,FAP ,,
7773,Azad Kashmir,5,Bagh,502,Bagh,0,First Aid Post Basooti,501142,FAP ,,
7772,Azad Kashmir,5,Bagh,502,Bagh,0,First Aid Post Ban Gharan,501144,FAP ,,
7771,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Sudhan Gali,501011,FAP ,,
7770,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Salian Muldyalian,501094,FAP ,,
7769,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Pear Ban,501031,FAP ,,
7768,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Kotla Kullan,501058,FAP ,,
7767,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Kothian,501093,FAP ,,
7766,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Juglarhi,501114,FAP ,,
7765,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Dharray,501022,FAP ,,
7764,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Choar,501096,FAP ,,
7763,Azad Kashmir,5,Bagh,502,Bagh,0,FAP Chickscerian,501003,FAP ,,
7762,Azad Kashmir,5,Bagh,502,Bagh,0,Dispensary HQ Bagh,501001,CD ,,
7761,Azad Kashmir,5,Bagh,502,Bagh,0,CD Thub,501071,CD ,,
7760,Azad Kashmir,5,Bagh,502,Bagh,0,CD Raikot Lohar Balla,501019,CD ,,
7759,Azad Kashmir,5,Bagh,502,Bagh,0,CD Naryola,501023,CD ,,
7758,Azad Kashmir,5,Bagh,502,Bagh,0,CD Khawaja Ratnui,501027,CD ,,
7757,Azad Kashmir,5,Bagh,502,Bagh,0,CD Kharalpanyal,501020,CD ,,
7756,Azad Kashmir,5,Bagh,502,Bagh,0,CD Chowki,501014,CD ,,
7755,Azad Kashmir,5,Bagh,502,Bagh,0,CD Bani Minhasan,501012,CD ,,
7754,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Sirsyden,501064,BHU ,,
7753,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Seripiran,501039,BHU ,,
7752,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Rerra,501007,BHU ,,
7751,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Kharal Maldyalan,501004,BHU ,,
7750,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Karal Abbasian,501006,BHU ,,
7749,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Kaffal Garrah,501061,BHU ,,
7748,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Hari Ghel,501066,BHU ,,
7747,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Ghail Topi,501133,BHU ,,
7746,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Dhulli,501149,BHU ,,
7745,Azad Kashmir,5,Bagh,502,Bagh,0,BHU Birpani,501009,BHU ,,
7744,Azad Kashmir,5,Poonch,505,Rawalakot,0,Leprosy Clinic Rawalakot,505082,TBC ,,
7743,Azad Kashmir,5,Poonch,505,Rawalakot,0,RHC Tain,505011,RHC ,,
7742,Azad Kashmir,5,Poonch,505,Rawalakot,0,RHC Paniola,505019,RHC ,,
7741,Azad Kashmir,5,Poonch,505,Rawalakot,0,RHC Gam Banjounsa,505110,RHC ,,
7740,Azad Kashmir,5,Poonch,505,Rawalakot,0,RHC Ali Sojal,505022,RHC ,,
7739,Azad Kashmir,5,Poonch,505,Rawalakot,0,MCH CTR Rawalkot,505070,MCHC ,,
7738,Azad Kashmir,5,Poonch,505,Rawalakot,0,MCH CTR Datote,505071,MCHC ,,
7737,Azad Kashmir,5,Poonch,505,Rawalakot,0,CMH Rawalakot,505147,CMH ,,
7736,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Tara Tarni,505161,FAP ,,
7735,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Soon Toopa,505175,FAP ,,
7734,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Shahid Gala,505167,FAP ,,
7733,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Samlari Gala Jehri,505174,FAP ,,
7732,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Qanchi Kot,505169,FAP ,,
7731,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Nar,505012,FAP ,,
7730,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Khushani Behk,505164,FAP ,,
7729,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Gahi Banjonusa,505170,FAP ,,
7728,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Dreake,505171,FAP ,,
7727,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Behri,505160,FAP ,,
7726,Azad Kashmir,5,Poonch,505,Rawalakot,0,First Aid Post Batte Ni Rah,505172,FAP ,,
7725,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Tarnuti,505085,FAP ,,
7724,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Poth Bangoin,505066,FAP ,,
7723,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Patola,505142,FAP ,,
7722,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Pakgali,505093,FAP ,,
7721,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Kahu kot,505141,FAP ,,
7720,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Batha Mohara,505065,FAP ,,
7719,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Baryan Tain,505095,FAP ,,
7718,Azad Kashmir,5,Poonch,505,Rawalakot,0,FAP Balari,505158,FAP ,,
7717,Azad Kashmir,5,Poonch,505,Rawalakot,0,CD Kotehra,505129,CD ,,
7716,Azad Kashmir,5,Poonch,505,Rawalakot,0,CD Khuri Chana,505235,CD ,,
7715,Azad Kashmir,5,Poonch,505,Rawalakot,0,CD Hura Marira,505024,CD ,,
7714,Azad Kashmir,5,Poonch,505,Rawalakot,0,CD Davi Gali,505128,CD ,,
7713,Azad Kashmir,5,Poonch,505,Rawalakot,0,CD Chotta Gala,505038,CD ,,
7712,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Thorar,505049,BHU ,,
7711,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Rehera,505025,BHU ,,
7710,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Pothi Makwalaina,505042,BHU ,,
7709,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Pachiote,505113,BHU ,,
7708,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Namnota,505039,BHU ,,
7707,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Mori Farman Shah,505125,BHU ,,
7706,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Khai Gala,505023,BHU ,,
7705,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Jandali,515023,BHU ,,
7704,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Jandala,505123,BHU ,,
7703,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Hussain Kot,515152,BHU ,,
7702,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Dhamni,515156,BHU ,,
7701,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Dhalkote,505111,BHU ,,
7700,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Bhal Grain,505051,BHU ,,
7699,Azad Kashmir,5,Poonch,505,Rawalakot,0,BHU Bangoien,505041,BHU ,,
7698,Azad Kashmir,5,Poonch,505,Hajira,0,RHC Hajira,505119,RHC ,,
7697,Azad Kashmir,5,Poonch,505,Hajira,0,MCH CTR Saher Kakuta,505016,MCHC ,,
7696,Azad Kashmir,5,Poonch,505,Hajira,0,First Aid Post Hill Kathera,505159,FAP ,,
7695,Azad Kashmir,5,Poonch,505,Hajira,0,First Aid Post Dhari Kot,505165,FAP ,,
7694,Azad Kashmir,5,Poonch,505,Hajira,0,First Aid Post Akorbun,505168,FAP ,,
7693,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Tahi,505055,FAP ,,
7692,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Sehar,505087,FAP ,,
7691,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Kote Phagwati,505090,FAP ,,
7690,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Konyion,505063,FAP ,,
7689,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Kharang,505086,FAP ,,
7688,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Kai Dhara,505091,FAP ,,
7687,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Dara Sher Khan,505088,FAP ,,
7686,Azad Kashmir,5,Poonch,505,Hajira,0,FAP Battal Mandhole,505089,FAP ,,
7685,Azad Kashmir,5,Poonch,505,Hajira,0,CD Tatrinote,505031,CD ,,
7684,Azad Kashmir,5,Poonch,505,Hajira,0,CD Sarari,505032,CD ,,
7683,Azad Kashmir,5,Poonch,505,Hajira,0,BHU Sehra,505127,BHU ,,
7682,Azad Kashmir,5,Poonch,505,Hajira,0,BHU Rakkar,505062,BHU ,,
7681,Azad Kashmir,5,Poonch,505,Hajira,0,BHU Pothi Chaprian,505013,BHU ,,
7680,Azad Kashmir,5,Poonch,505,Hajira,0,BHU Mandhole,505034,BHU ,,
7679,Azad Kashmir,5,Poonch,505,Abbaspur,0,RHC Abbaspur,505040,RHC ,,
7678,Azad Kashmir,5,Poonch,505,Abbaspur,0,Frist Aid Post March Kot,505173,FAP ,,
7677,Azad Kashmir,5,Poonch,505,Abbaspur,0,First Aid Post Indrinar,505166,FAP ,,
7676,Azad Kashmir,5,Poonch,505,Abbaspur,0,FAP Namb Bala Ghamir,505084,FAP ,,
7675,Azad Kashmir,5,Poonch,505,Abbaspur,0,FAP Kot Kaller,505020,FAP ,,
7674,Azad Kashmir,5,Poonch,505,Abbaspur,0,FAP Kalrana,505143,FAP ,,
7673,Azad Kashmir,5,Poonch,505,Abbaspur,0,CD Androot,505163,CD ,,
7672,Azad Kashmir,5,Poonch,505,Abbaspur,0,CD Upper Ghmmbir Tanda,505014,CD ,,
7671,Azad Kashmir,5,Poonch,505,Abbaspur,0,BHU Kahali Drammon,505029,BHU ,,
7670,Azad Kashmir,5,Poonch,505,Abbaspur,0,BHU Chaffar,505126,BHU ,,
7669,Azad Kashmir,5,Hattian,521,Leepa,0,FAP Mujee,521033,FAP ,,
7668,Azad Kashmir,5,Hattian,521,Leepa,0,FAP Lubgran,521032,FAP ,,
7667,Azad Kashmir,5,Hattian,521,Leepa,0,FAP Gai Pura,521026,FAP ,,
7666,Azad Kashmir,5,Hattian,521,Leepa,0,BHU Nowkot,521012,BHU ,,
7665,Azad Kashmir,5,Hattian,521,Leepa,0,BHU Banna Mula,521005,BHU ,,
7664,Azad Kashmir,5,Hattian,521,Leepa,0,RHC Leepa,521004,RHC ,,
7663,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Shahkanja,521034,FAP ,,
7662,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Langala,521031,FAP ,,
7661,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Jaksool,521028,FAP ,,
7660,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Gujar Bandi,521025,FAP ,,
7659,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Darang Chinari,521024,FAP ,,
7658,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Bandi Bala,521023,FAP ,,
7657,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Langriyal,521022,FAP ,,
7656,Azad Kashmir,5,Hattian,521,Hattian Bala,0,FAP Bani Hafiz,521021,FAP ,,
7655,Azad Kashmir,5,Hattian,521,Hattian Bala,0,CD Rashian,521020,CD ,,
7654,Azad Kashmir,5,Hattian,521,Hattian Bala,0,CD Panel,521019,CD ,,
7653,Azad Kashmir,5,Hattian,521,Hattian Bala,0,CD Ghel Jabra,511018,CD ,,
7652,Azad Kashmir,5,Hattian,521,Hattian Bala,0,Unani Dispeansery Sharian,521017,UD ,,
7651,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BHU Seena Damn,521016,BHU ,,
7650,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BHU Sharian,521015,BHU ,,
7649,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BHU Saran,504046,BHU ,,
7648,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BHU Lamnian,521011,BHU ,,
7647,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BHU Khallana,504154,BHU ,,
7646,Azad Kashmir,5,Hattian,521,Hattian Bala,0,Bhu Gundi Gran,521009,BHU ,,
7645,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BHU Chham,521008,BHU ,,
7644,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BU Chakhama,521007,BHU ,,
7643,Azad Kashmir,5,Hattian,521,Hattian Bala,0,BHU Chanari,504050,BHU ,,
7642,Azad Kashmir,5,Hattian,521,Hattian Bala,0,RHC Chokothi,521003,RHC ,,
7641,Azad Kashmir,5,Hattian,521,Hattian Bala,0,THQ Hospital Hattian Bala,504145,THQ ,,
7640,Azad Kashmir,5,Hattian,521,Chikar,0,FAP Loon Bagla,521030,FAP ,,
7639,Azad Kashmir,5,Hattian,521,Chikar,0,FAP Kundian Shakran,521029,FAP ,,
7638,Azad Kashmir,5,Hattian,521,Chikar,0,FAP Indra Sairi,521027,FAP ,,
7637,Azad Kashmir,5,Hattian,521,Chikar,0,BHU Salmia,521013,BHU ,,
7636,Azad Kashmir,5,Hattian,521,Chikar,0,RHC Chikar,521002,RHC ,,
7635,Azad Kashmir,5,Neelum,508,Shardha,0,RHC Sharda,508003,RHC ,,
7634,Azad Kashmir,5,Neelum,508,Shardha,0,Hospital Kel,508001,THQ ,,
7633,Azad Kashmir,5,Neelum,508,Shardha,0,First Aid Post Taijian,508033,FAP ,,
7632,Azad Kashmir,5,Neelum,508,Shardha,0,First Aid Post Sardari,508029,FAP ,,
7631,Azad Kashmir,5,Neelum,508,Shardha,0,First Aid Post Phulawai,508031,FAP ,,
